SPBC365.15	32.0
SPCC584.14	315.0
SPAC3H8.03	512.0
SPAC1006.06	382.0
SPAP8A3.11c	96.0
SPBC1709.11c	286.0
SPAC32A11.02c	96.0
SPCC1223.10c	431.0
SPAC26A3.10	122.0
SPBC713.05	381.0
SPBC14C8.01c	486.0
SPAC227.15	200.0
SPAC144.09c	499.0
SPCC1450.11c	176.0
SPAC343.17c	283.0
SPBC1685.05	318.0
SPCC417.12	312.0
SPBC1604.17c	183.0
SPAPB17E12.06	85.0
SPAC589.07c	432.0
SPBC26H8.04c	156.0
SPCC663.10	312.0
SPAC869.10c	392.0
SPBC32H8.02c	422.0
SPBC32H8.01c	374.0
SPBC25B2.07c	450.0
SPAC1783.01	474.0
SPAC26A3.09c	138.0
SPAC890.05	162.0
SPAC458.06	75.0
SPCC285.11	502.0
SPAC644.06c	180.0
SPBC11C11.04c	60.0
SPAC823.13c	139.0
SPAC8F11.07c	500.0
SPAC10F6.04	503.0
SPAC22H10.11c	222.0
SPBC6B1.04	404.0
SPAC7D4.04	220.0
SPAC11E3.03	200.0
SPAPB24D3.09c	33.0
SPAC19A8.02	233.0
SPBC21.05c	469.0
SPAC22E12.11c	223.0
SPAC1782.03	208.0
SPBC1773.09c	513.0
SPBC3H7.06c	469.0
SPCC736.09c	385.0
SPBC1271.15c	471.0
SPCC1739.02c	414.0
SPCC1795.10c	175.0
SPCC663.08c	358.0
SPBC530.13	444.0
SPAC821.13c	320.0
SPCC584.03c	295.0
SPAC1A6.01c	291.0
SPAC323.03c	130.0
SPBC83.07	499.0
SPBC405.02c	194.0
SPCC70.06	280.0
SPBC12C2.02c	440.0
SPBC29A3.17	305.0
SPAC4A8.05c	495.0
SPAC328.02	291.0
SPAC31A2.06	357.0
SPAPYUG7.02c	221.0
SPBC336.09c	75.0
SPAC11E3.02c	441.0
SPCC1020.09	360.0
SPAC16A10.07c	449.0
SPBC359.05	503.0
SPAC21E11.07	221.0
SPAC110.01	338.0
SPCC1281.04	330.0
SPAC644.07	224.0
SPBC25B2.04c	304.0
SPAC3C7.04	243.0
SPBC25H2.15	249.0
SPAC6C3.06c	248.0
SPBC119.16c	199.0
SPAC6B12.19	153.0
SPBC16H5.13	437.0
SPCC1020.13c	296.0
SPAC607.08c	199.0
SPBP8B7.30c	465.0
SPBC17D11.01	290.0
SPAC823.10c	150.0
SPBC776.10c	315.0
SPBC1105.10	240.0
SPBP35G2.06c	234.0
SPCC5E4.06	35.0
SPCC1442.13c	333.0
SPBC11B10.07c	142.0
SPAC13G6.03	273.0
SPAC29B12.13	400.0
SPBP19A11.06	472.0
SPAC22F3.09c	392.0
SPAC1805.01c	405.0
SPBC17A3.06	272.0
SPBC25D12.06	232.0
SPBC1306.02	509.0
SPBC17A3.03c	205.0
SPCC1529.01	258.0
SPBC1271.11	171.0
SPCC1906.02c	279.0
SPAC57A10.08c	323.0
SPCC1235.10c	287.0
SPCC777.07	235.0
SPAC19A8.11c	505.0
SPAC1952.04c	296.0
SPAC31A2.16	276.0
SPBC1E8.04.2.690	237.0
SPBC4B4.02c	282.0
SPBC1706.01	332.0
SPAC23H4.14	115.0
SPAC29A4.06c	362.0
SPBC3B8.04c	448.0
SPAC823.12	388.0
SPCC553.03	163.0
SPAC1486.10	340.0
SPBC1683.12	224.0
SPBC146.09c	503.0
SPCC757.04	104.0
SPAC14C4.05c	502.0
SPBC2D10.04	192.0
SPAC30D11.01c	293.0
SPAC1851.04c	125.0
SPBC19C7.11	182.0
SPBC28E12.03	229.0
SPBC215.01	373.0
SPCP31B10.06	318.0
SPBC336.03	99.0
SPAC13C5.02	350.0
SPAC3H5.09c	288.0
SPBC16A3.06	233.0
SPAC23G3.07c	354.0
SPCC794.06	248.0
SPAC2F3.08	230.0
SPAC1F3.03	238.0
SPBC28F2.10c	332.0
